"Election_Type","State_Name","Assembly_No","Constituency_No","Year","month","Poll_No","DelimID","Position","Candidate","Sex","Party","Votes","Candidate_Type","Valid_Votes","Electors","Constituency_Name","Constituency_Type","Sub_Region","N_Cand","Turnout_Percentage","Vote_Share_Percentage","Deposit_Lost","Margin","Margin_Percentage","ENOP","pid","Party_Type_TCPD","Party_ID","last_poll","Contested","Last_Party","Last_Party_ID","Last_Constituency_Name","Same_Constituency","Same_Party","No_Terms","Turncoat","Incumbent","Recontest","Age","District_Name","PC_Name","PC_No","CandID","MyNeta_education","TCPD_Prof_Main","TCPD_Prof_Main_Desc","TCPD_Prof_Second","TCPD_Prof_Second_Desc"
"AE","Uttar_Pradesh","17","31","2017","3","0","4","1","GULAB DEVI","F","BJP","104806","SC","224074","363471","CHANDAUSI","SC","ROHILKHAND","7","61.65","46.77","no","45469","20.29","2.94","AEUP102404","","1605","TRUE","2","BJP","1605","CHANDAUSI","TRUE","TRUE","1","FALSE","FALSE","TRUE","61","BHEEM NAGAR","","","","Post Graduate","Education","Principal or Administrator","",""
"AE","Uttar_Pradesh","17","31","2017","3","0","4","2","KM. VIMLESH KUMARI","F","INC","59337","SC","224074","363471","CHANDAUSI","SC","ROHILKHAND","7","61.65","26.48","no","8288","3.7","2.94","AEUP100596","","3482","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","34","BHEEM NAGAR","","","","Graduate Professional","Liberal Profession or Professional","Lawyer","",""
"AE","Uttar_Pradesh","17","31","2017","3","0","4","3","VIRMAWATI","F","BSP","51049","SC","224074","363471","CHANDAUSI","SC","ROHILKHAND","7","61.65","22.78","no","47434","21.17","2.94","AEUP102406","","16651","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","47","BHEEM NAGAR","","","","Literate","Other or Unspecified","","",""
"AE","Uttar_Pradesh","17","31","2017","3","0","4","4","JYOTASNA","F","MD","3615","SC","224074","363471","CHANDAUSI","SC","ROHILKHAND","7","61.65","1.61","yes","1480","0.66","2.94","AEUP100598","","11598","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","25","BHEEM NAGAR","","","","","","","",""
"AE","Uttar_Pradesh","17","31","2017","3","0","4","5","None of the Above","","NOTA","2135","","224074","363471","CHANDAUSI","SC","ROHILKHAND","7","61.65","0.95","yes","857","0.38","2.94","","","5897","TRUE","","","5897","","","","","","FALSE","FALSE","","BHEEM NAGAR","","","","","","","",""
"AE","Uttar_Pradesh","17","31","2017","3","0","4","6","RAVINDRA KUMAR","M","RLD","1278","SC","224074","363471","CHANDAUSI","SC","ROHILKHAND","7","61.65","0.57","yes","21","0.01","2.94","AEUP200087","","12169","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","38","BHEEM NAGAR","","","","Graduate Professional","Liberal Profession or Professional","Lawyer","",""
"AE","Uttar_Pradesh","17","31","2017","3","0","4","7","BRHAM DEV","M","IND","1257","SC","224074","363471","CHANDAUSI","SC","ROHILKHAND","7","61.65","0.56","yes","660","0.29","2.94","AEUP102409","","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","46","BHEEM NAGAR","","","","","","","",""
"AE","Uttar_Pradesh","17","31","2017","3","0","4","8","RAMPAL SINGH","M","IND","597","SC","224074","363471","CHANDAUSI","SC","ROHILKHAND","7","61.65","0.27","yes","0","0","2.94","AEUP200088","","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","67","BHEEM NAGAR","","","","Not Given","Small Business or Self-employed","","Agriculture",""
"AE","Uttar_Pradesh","17","32","2017","3","0","4","1","PINKI YADAV","F","SP","97610","GEN","250045","348577","ASMOLI","GEN","ROHILKHAND","11","71.73","39.04","no","21126","8.45","3.23","AEUP59899","","7425","TRUE","3","SP","7425","ASMOLI","TRUE","TRUE","2","FALSE","TRUE","TRUE","35","BHEEM NAGAR","","","","Graduate Professional","Other or Unspecified","","",""
"AE","Uttar_Pradesh","17","32","2017","3","0","4","2","NARENDRA SINGH","M","BJP","76484","GEN","250045","348577","ASMOLI","GEN","ROHILKHAND","11","71.73","30.59","no","9027","3.61","3.23","AEUP200089","","1605","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","65","BHEEM NAGAR","","","","12th Pass","Agriculture","","",""
"AE","Uttar_Pradesh","17","32","2017","3","0","4","3","AQEELURREHMAN KHAN","M","BSP","67457","GEN","250045","348577","ASMOLI","GEN","ROHILKHAND","11","71.73","26.98","no","65585","26.23","3.23","AEUP102413","","16651","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","55","BHEEM NAGAR","","","","Post Graduate","Business","","",""
"AE","Uttar_Pradesh","17","32","2017","3","0","4","4","None of the Above","","NOTA","1872","","250045","348577","ASMOLI","GEN","ROHILKHAND","11","71.73","0.75","yes","183","0.07","3.23","","","5897","TRUE","","","5897","","","","","","FALSE","FALSE","","BHEEM NAGAR","","","","","","","",""
"AE","Uttar_Pradesh","17","32","2017","3","0","4","5","RAMSARAN","M","SARSAMP","1689","GEN","250045","348577","ASMOLI","GEN","ROHILKHAND","11","71.73","0.68","yes","662","0.26","3.23","AEUP200684","","7684","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","43","BHEEM NAGAR","","","","","","","",""
"AE","Uttar_Pradesh","17","32","2017","3","0","4","6","DHIRENDRA YADAV","M","RLD","1027","GEN","250045","348577","ASMOLI","GEN","ROHILKHAND","11","71.73","0.41","yes","67","0.03","3.23","AEUP100606","","12169","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","65","BHEEM NAGAR","","","","Graduate Professional","Retired or Pension","","Agricultural Labour",""
"AE","Uttar_Pradesh","17","32","2017","3","0","4","7","PAPPU","M","IND","960","SC","250045","348577","ASMOLI","GEN","ROHILKHAND","11","71.73","0.38","yes","54","0.02","3.23","AEUP102416","","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","34","BHEEM NAGAR","","","","Literate","Agriculture","","",""
"AE","Uttar_Pradesh","17","32","2017","3","0","4","8","ASHARAF","M","KSJP","906","GEN","250045","348577","ASMOLI","GEN","ROHILKHAND","11","71.73","0.36","yes","260","0.1","3.23","AEUP100608","","4869","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","26","BHEEM NAGAR","","","","","","","",""
"AE","Uttar_Pradesh","17","32","2017","3","0","4","9","AJAY KUMAR","M","IND","646","GEN","250045","348577","ASMOLI","GEN","ROHILKHAND","11","71.73","0.26","yes","104","0.04","3.23","AEUP102418","","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","45","BHEEM NAGAR","","","","Not Given","Agriculture","","",""
"AE","Uttar_Pradesh","17","32","2017","3","0","4","10","MAHARAM SINGH","M","IND","542","GEN","250045","348577","ASMOLI","GEN","ROHILKHAND","11","71.73","0.22","yes","8","0","3.23","AEUP100610","","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","62","BHEEM NAGAR","","","","12th Pass","Agriculture","","",""
"AE","Uttar_Pradesh","17","32","2017","3","0","4","11","ZAKIR HUSAIN","M","IND","534","GEN","250045","348577","ASMOLI","GEN","ROHILKHAND","11","71.73","0.21","yes","216","0.09","3.23","AEUP102420","","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","54","BHEEM NAGAR","","","","","","","",""
"AE","Uttar_Pradesh","17","32","2017","3","0","4","12","ZAKIR KHAN","M","IND","318","GEN","250045","348577","ASMOLI","GEN","ROHILKHAND","11","71.73","0.13","yes","0","0","3.23","AEUP100612","","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","44","BHEEM NAGAR","","","","","","","",""
"AE","Uttar_Pradesh","17","33","2017","3","0","4","1","IQBAL MEHMOOD","M","SP","79248","GEN","241294","353128","SAMBHAL","GEN","ROHILKHAND","9","68.33","32.84","no","19272","7.99","4","AEUP102422","","7425","TRUE","3","SP","7425","SAMBHAL","TRUE","TRUE","2","FALSE","FALSE","FALSE","64","BHEEM NAGAR","","","","Graduate","Agriculture","","",""
"AE","Uttar_Pradesh","17","33","2017","3","0","4","2","DR. ARVIND","M","BJP","59976","GEN","241294","353128","SAMBHAL","GEN","ROHILKHAND","9","68.33","24.86","no","640","0.27","4","AEUP100614","","1605","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","60","BHEEM NAGAR","","","","Post Graduate","Liberal Profession or Professional","Doctor","",""
"AE","Uttar_Pradesh","17","33","2017","3","0","4","3","ZIAURREHMAN","M","AIMIM","59336","GEN","241294","353128","SAMBHAL","GEN","ROHILKHAND","9","68.33","24.59","no","22631","9.38","4","AEUP102424","","706","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","29","BHEEM NAGAR","","","","","","","",""
"AE","Uttar_Pradesh","17","33","2017","3","0","4","4","RAFATULLA","M","BSP","36705","GEN","241294","353128","SAMBHAL","GEN","ROHILKHAND","9","68.33","15.21","yes","35022","14.51","4","AEUP100616","","16651","TRUE","3","BSP","16651","SAMBHAL","TRUE","TRUE","0","FALSE","FALSE","TRUE","57","BHEEM NAGAR","","","","Literate","Agriculture","","",""
"AE","Uttar_Pradesh","17","33","2017","3","0","4","5","None of the Above","","NOTA","1683","","241294","353128","SAMBHAL","GEN","ROHILKHAND","9","68.33","0.7","yes","322","0.13","4","","","5897","TRUE","","","5897","","","","","","FALSE","FALSE","","BHEEM NAGAR","","","","","","","",""
"AE","Uttar_Pradesh","17","33","2017","3","0","4","6","AJAY KUMAR","M","IND","1361","SC","241294","353128","SAMBHAL","GEN","ROHILKHAND","9","68.33","0.56","yes","441","0.18","4","AEUP200101","","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","46","BHEEM NAGAR","","","","12th Pass","Business","","Agriculture",""
"AE","Uttar_Pradesh","17","33","2017","3","0","4","7","QAISER ABBAS","M","RLD","920","GEN","241294","353128","SAMBHAL","GEN","ROHILKHAND","9","68.33","0.38","yes","78","0.03","4","AEUP200688","","12169","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","40","BHEEM NAGAR","","","","Graduate","Other or Unspecified","","",""
"AE","Uttar_Pradesh","17","33","2017","3","0","4","8","SANTOSH KUMARI","F","IND","842","GEN","241294","353128","SAMBHAL","GEN","ROHILKHAND","9","68.33","0.35","yes","219","0.09","4","AEUP200102","","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","50","BHEEM NAGAR","","","","12th Pass","Agriculture","","",""
"AE","Uttar_Pradesh","17","33","2017","3","0","4","9","FARHAD A.","M","IND","623","GEN","241294","353128","SAMBHAL","GEN","ROHILKHAND","9","68.33","0.26","yes","23","0.01","4","AEUP102429","","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","37","BHEEM NAGAR","","","","","","","",""
"AE","Uttar_Pradesh","17","33","2017","3","0","4","10","NEM SINGH JATAV ADVOCATE","M","JASD","600","SC","241294","353128","SAMBHAL","GEN","ROHILKHAND","9","68.33","0.25","yes","0","0","4","AEUP200103","","4175","TRUE","2","INDEPENDENT","10809","BILARI","FALSE","FALSE","0","FALSE","FALSE","TRUE","40","BHEEM NAGAR","","","","","","","",""
"AE","Uttar_Pradesh","17","34","2017","3","0","4","1","MOHAMMAD ABDULLAH AZAM KHAN","M","SP","106443","GEN","205962","295945","SUAR TANDA","GEN","ROHILKHAND","7","69.59","51.68","no","53096","25.78","2.63","AEUP102431","","7425","TRUE","1","","","","","","1","FALSE","FALSE","FALSE","26","RAMPUR","","","","Post Graduate","Other or Unspecified","","",""
"AE","Uttar_Pradesh","17","34","2017","3","0","4","2","LAXMI SAINI","F","BJP","53347","GEN","205962","295945","SUAR TANDA","GEN","ROHILKHAND","7","69.59","25.9","no","11114","5.4","2.63","AEUP200104","","1605","TRUE","2","BJP","1605","SUAR TANDA","TRUE","TRUE","0","FALSE","FALSE","TRUE","30","RAMPUR","","","","Post Graduate","Other or Unspecified","Household","",""
"AE","Uttar_Pradesh","17","34","2017","3","0","4","3","NAWAB KAZIM ALI KHAN","M","BSP","42233","GEN","205962","295945","SUAR TANDA","GEN","ROHILKHAND","7","69.59","20.51","no","40950","19.88","2.63","AEUP105704","","16651","TRUE","5","INC","3482","SUAR TANDA","TRUE","FALSE","3","TRUE","TRUE","TRUE","56","RAMPUR","","","","Post Graduate","Liberal Profession or Professional","Architect","Politics","MLA"
"AE","Uttar_Pradesh","17","34","2017","3","0","4","4","ARSHAD WARSI","M","MNDP","1283","GEN","205962","295945","SUAR TANDA","GEN","ROHILKHAND","7","69.59","0.62","yes","381","0.18","2.63","AEUP200105","","5421","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","34","RAMPUR","","","","","","","",""
"AE","Uttar_Pradesh","17","34","2017","3","0","4","5","NAVIN KUMAR","M","RLD","902","GEN","205962","295945","SUAR TANDA","GEN","ROHILKHAND","7","69.59","0.44","yes","30","0.01","2.63","AEUP102435","","12169","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","50","RAMPUR","","","","5th Pass","Business","","",""
"AE","Uttar_Pradesh","17","34","2017","3","0","4","6","None of the Above","","NOTA","872","","205962","295945","SUAR TANDA","GEN","ROHILKHAND","7","69.59","0.42","yes","289","0.14","2.63","","","5897","TRUE","","","5897","","","","","","FALSE","FALSE","","RAMPUR","","","","","","","",""
"AE","Uttar_Pradesh","17","34","2017","3","0","4","7","MAHAVEER SINGH","M","BSRD","583","GEN","205962","295945","SUAR TANDA","GEN","ROHILKHAND","7","69.59","0.28","yes","284","0.14","2.63","AEUP102436","","9668","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","40","RAMPUR","","","","","","","",""
"AE","Uttar_Pradesh","17","34","2017","3","0","4","8","IKRAM","M","IND","299","GEN","205962","295945","SUAR TANDA","GEN","ROHILKHAND","7","69.59","0.15","yes","0","0","2.63","AEUP100628","","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","25","RAMPUR","","","","Illiterate","Business","Contractor","",""
"AE","Uttar_Pradesh","17","35","2017","3","0","4","1","NASEER AHMAD KHAN","M","SP","87400","GEN","194285","299129","CHAMRAUA","GEN","ROHILKHAND","6","64.95","44.99","no","34376","17.69","2.94","AEUP200692","","7425","TRUE","1","","","","","","1","FALSE","FALSE","FALSE","79","RAMPUR","","","","Post Graduate","Agriculture","","",""
"AE","Uttar_Pradesh","17","35","2017","3","0","4","2","ALI YUSUF ALI","M","BSP","53024","GEN","194285","299129","CHAMRAUA","GEN","ROHILKHAND","6","64.95","27.29","no","2070","1.07","2.94","AEUP100630","","16651","TRUE","2","BSP","16651","CHAMRAUA","TRUE","TRUE","1","FALSE","TRUE","TRUE","42","RAMPUR","","","","10th Pass","Agriculture","","",""
"AE","Uttar_Pradesh","17","35","2017","3","0","4","3","MOHAN KUMAR LODHI","M","BJP","50954","GEN","194285","299129","CHAMRAUA","GEN","ROHILKHAND","6","64.95","26.23","no","49877","25.67","2.94","AEUP102440","","1605","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","40","RAMPUR","","","","Graduate Professional","Agriculture","","",""
"AE","Uttar_Pradesh","17","35","2017","3","0","4","4","None of the Above","","NOTA","1077","","194285","299129","CHAMRAUA","GEN","ROHILKHAND","6","64.95","0.55","yes","262","0.13","2.94","","","5897","TRUE","","","5897","","","","","","FALSE","FALSE","","RAMPUR","","","","","","","",""
"AE","Uttar_Pradesh","17","35","2017","3","0","4","5","RAKESH KUMAR","M","JASSP","815","GEN","194285","299129","CHAMRAUA","GEN","ROHILKHAND","6","64.95","0.42","yes","292","0.15","2.94","AEUP200693","","4171","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","34","RAMPUR","","","","","","","",""
"AE","Uttar_Pradesh","17","35","2017","3","0","4","6","MURSHAD ALI","M","IND","523","GEN","194285","299129","CHAMRAUA","GEN","ROHILKHAND","6","64.95","0.27","yes","31","0.02","2.94","AEUP200106","","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","28","RAMPUR","","","","Graduate","Business","","",""
"AE","Uttar_Pradesh","17","35","2017","3","0","4","7","MOHD. RAFI","M","IND","492","GEN","194285","299129","CHAMRAUA","GEN","ROHILKHAND","6","64.95","0.25","yes","0","0","2.94","AEUP102443","","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","69","RAMPUR","","","","","","","",""
"AE","Uttar_Pradesh","17","36","2017","3","0","4","1","BALDEV SINGH AULAKH","M","BJP","99100","GEN","223694","331650","BILASPUR","GEN","ROHILKHAND","8","67.45","44.3","no","22359","10","2.86","AEUP200106","","1605","TRUE","2","IND","10809","CHAMRAUA","FALSE","FALSE","1","FALSE","FALSE","FALSE","57","RAMPUR","","","","Post Graduate","Agriculture","","",""
"AE","Uttar_Pradesh","17","36","2017","3","0","4","2","SANJAY KAPOOR","M","INC","76741","GEN","223694","331650","BILASPUR","GEN","ROHILKHAND","8","67.45","34.31","no","37397","16.72","2.86","AEUP102445","","3482","TRUE","2","INC","3482","BILASPUR","TRUE","TRUE","1","FALSE","TRUE","TRUE","54","RAMPUR","","","","Graduate Professional","Agriculture","","",""
"AE","Uttar_Pradesh","17","36","2017","3","0","4","3","PRADEEP KUMAR","M","BSP","39344","GEN","223694","331650","BILASPUR","GEN","ROHILKHAND","8","67.45","17.59","no","36656","16.39","2.86","AEUP100637","","16651","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","40","RAMPUR","","","","Graduate","Business","","Agriculture",""
"AE","Uttar_Pradesh","17","36","2017","3","0","4","4","SHAHID HUSSAIN KHAN","M","PECP","2688","GEN","223694","331650","BILASPUR","GEN","ROHILKHAND","8","67.45","1.2","yes","249","0.11","2.86","AEUP102447","","5995","TRUE","2","MD","11598","BILASPUR","TRUE","FALSE","0","TRUE","FALSE","TRUE","51","RAMPUR","","","","","","","",""
"AE","Uttar_Pradesh","17","36","2017","3","0","4","5","SANTOSH SHARMA","M","RLD","2439","GEN","223694","331650","BILASPUR","GEN","ROHILKHAND","8","67.45","1.09","yes","1212","0.54","2.86","AEUP100639","","12169","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","45","RAMPUR","","","","Graduate","Business","","",""
"AE","Uttar_Pradesh","17","36","2017","3","0","4","6","None of the Above","","NOTA","1227","","223694","331650","BILASPUR","GEN","ROHILKHAND","8","67.45","0.55","yes","446","0.2","2.86","","","5897","TRUE","","","5897","","","","","","FALSE","FALSE","","RAMPUR","","","","","","","",""
"AE","Uttar_Pradesh","17","36","2017","3","0","4","7","HARENDER SINGH","M","LPI(V)","781","GEN","223694","331650","BILASPUR","GEN","ROHILKHAND","8","67.45","0.35","yes","33","0.01","2.86","AEUP200108","","11502","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","37","RAMPUR","","","","","","","",""
"AE","Uttar_Pradesh","17","36","2017","3","0","4","8","MAKDOOM AHMED","M","IND","748","GEN","223694","331650","BILASPUR","GEN","ROHILKHAND","8","67.45","0.33","yes","122","0.05","2.86","AEUP102450","","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","50","RAMPUR","","","","5th Pass","Other or Unspecified","","",""
"AE","Uttar_Pradesh","17","36","2017","3","0","4","9","SATYA PRAKASH","M","IND","626","GEN","223694","331650","BILASPUR","GEN","ROHILKHAND","8","67.45","0.28","yes","0","0","2.86","AEUP200109","","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","39","RAMPUR","","","","Graduate","Other or Unspecified","","",""
"AE","Uttar_Pradesh","17","37","2017","3","0","4","1","MOHAMMAD AZAM KHAN","M","SP","102100","GEN","215073","381860","RAMPUR","GEN","ROHILKHAND","6","56.32","47.47","no","46842","21.78","2.78","AEUP147287","","7425","TRUE","11","SP","7425","RAMPUR","TRUE","TRUE","9","FALSE","TRUE","TRUE","62","RAMPUR","","","","Graduate Professional","Social Work","","",""
"AE","Uttar_Pradesh","17","37","2017","3","0","4","2","SHIV BAHADUR SAXENA","M","BJP","55258","GEN","215073","381860","RAMPUR","GEN","ROHILKHAND","6","56.32","25.69","no","1010","0.47","2.78","AEUP100644","","1605","TRUE","3","BJP","1605","Suartanda.htm","FALSE","TRUE","1","FALSE","FALSE","FALSE","64","RAMPUR","","","","12th Pass","Other or Unspecified","","",""
"AE","Uttar_Pradesh","17","37","2017","3","0","4","3","DR. TANVEER AHMAD KHAN","M","BSP","54248","GEN","215073","381860","RAMPUR","GEN","ROHILKHAND","6","56.32","25.22","no","53057","24.67","2.78","AEUP200769","","16651","TRUE","2","INC","3482","RAMPUR","TRUE","FALSE","0","TRUE","FALSE","TRUE","50","RAMPUR","","","","Post Graduate","Liberal Profession or Professional","Doctor","Agriculture",""
"AE","Uttar_Pradesh","17","37","2017","3","0","4","4","None of the Above","","NOTA","1191","","215073","381860","RAMPUR","GEN","ROHILKHAND","6","56.32","0.55","yes","239","0.11","2.78","","","5897","TRUE","","","5897","","","","","","FALSE","FALSE","","RAMPUR","","","","","","","",""
